SEQ,TAX
Otu007696,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007697,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007698,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007699,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu007700,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007701,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter
Otu007702,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007703,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007704,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Clostridium_sensu_stricto
Otu007705,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia
Otu007706,Bacteria;Firmicutes
Otu007707,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007708,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007709,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007710,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007711,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007712,Bacteria;Proteobacteria
Otu007713,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007714,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007715,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007716,Bacteria;Firmicutes
Otu007717,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007718,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007719,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007720,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007721,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella
Otu007722,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu007723,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007724,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007725,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007726,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu007727,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007728,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu007729,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor
Otu007730,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae
Otu007731,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu007732,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Arthrobacter
Otu007733,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007734,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007735,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007736,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007737,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007738,Bacteria;Firmicutes
Otu007739,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007740,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007741,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007742,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007743,Bacteria;Actinobacteria;Actinobacteria
Otu007744,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae
Otu007745,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum
Otu007746,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007747,Bacteria;Firmicutes
Otu007748,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007749,Bacteria
Otu007750,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea
Otu007751,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
Otu007752,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu007753,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides
Otu007754,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007755,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
Otu007756,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007757,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007758,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Bilophila
Otu007759,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007760,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
Otu007761,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007762,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor
Otu007763,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu007764,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu007765,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007766,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007767,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio
Otu007768,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007769,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu007770,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007771,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007772,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007773,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007774,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007775,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007776,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007777,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007778,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007779,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007780,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae
Otu007781,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter
Otu007782,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae
Otu007783,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007784,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007785,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu007786,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu007787,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007788,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007789,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007790,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Bilophila
Otu007791,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007792,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007793,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007794,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007795,Bacteria;Firmicutes
Otu007796,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia
Otu007797,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007798,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007799,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu007800,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007801,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007802,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007803,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007804,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007805,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
Otu007806,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
Otu007807,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007808,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu007809,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007810,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
Otu007811,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007812,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu007813,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu007814,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007815,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter
Otu007816,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides
Otu007817,Bacteria;Bacteroidetes
Otu007818,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007819,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007820,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu007821,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007822,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007823,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007824,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007825,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007826,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_XlVb
Otu007827,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
Otu007828,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007829,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007830,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
Otu007831,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007832,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007833,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007834,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007835,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007836,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu007837,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007838,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007839,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu007840,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007841,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007842,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu007843,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007844,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007845,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu007846,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007847,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007848,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007849,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007850,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae
Otu007851,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007852,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007853,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu007854,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007855,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007856,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
Otu007857,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007858,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
Otu007859,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007860,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007861,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007862,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007863,Bacteria;Proteobacteria;Betaproteobacteria
Otu007864,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu007865,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
Otu007866,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu007867,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Odoribacter
Otu007868,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu007869,Bacteria;Proteobacteria;Betaproteobacteria
Otu007870,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007871,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007872,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007873,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007874,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007875,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007876,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007877,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007878,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu007879,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007880,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007881,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus
Otu007882,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007883,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007884,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007885,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007886,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007887,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007888,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu007889,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007890,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea
Otu007891,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007892,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerostipes
Otu007893,Bacteria;Bacteroidetes
Otu007894,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007895,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007896,Bacteria;Bacteroidetes
Otu007897,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007898,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007899,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007900,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1
Otu007901,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007902,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007903,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007904,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007905,Bacteria;Bacteroidetes
Otu007906,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007907,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007908,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007909,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides
Otu007910,Bacteria;Proteobacteria;Betaproteobacteria
Otu007911,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007912,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
Otu007913,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007914,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007915,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007916,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007917,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu007918,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007919,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007920,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007921,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007922,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu007923,Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Collinsella
Otu007924,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007925,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae
Otu007926,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007927,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007928,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007929,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007930,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu007931,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae
Otu007932,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu007933,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007934,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007935,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007936,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae
Otu007937,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007938,Bacteria;Firmicutes
Otu007939,Bacteria;Proteobacteria;Gammaproteobacteria
Otu007940,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007941,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus
Otu007942,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu007943,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007944,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007945,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007946,Bacteria
Otu007947,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007948,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu007949,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007950,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007951,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu007952,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007953,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007954,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter
Otu007955,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1
Otu007956,Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae
Otu007957,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu007958,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007959,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu007960,Bacteria;Firmicutes
Otu007961,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea
Otu007962,Bacteria;Proteobacteria;Gammaproteobacteria
Otu007963,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007964,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007965,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007966,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007967,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007968,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007969,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007970,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007971,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007972,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007973,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus
Otu007974,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007975,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007976,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
Otu007977,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu007978,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007979,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu007980,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007981,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu007982,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007983,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu007984,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella
Otu007985,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
