BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,PARAMS
146,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,linear regression,0.4628703324466228,2.2489649132687226e-05,
146,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,ridge regression,0.5791576844208423,3.4280641810138974e-08,
146,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,ard regression,0.5724275724275724,5.353028187354184e-08,
146,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,svr,0.4829442215538999,6.844488107910175e-24,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
146,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,decision tree,-0.014657894577745632,0.7743505600259888,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
146,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,random forest,0.419866042747568,7.126310207798561e-18,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
147,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae,linear regression,0.4898522530101477,6.137766886492675e-06,
147,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae,ridge regression,0.5481097849518901,2.4723514730107866e-07,
147,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae,ard regression,0.538224932961775,4.4513424183975047e-07,
147,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae,svr,0.4995733337390476,1.07063350251256e-25,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
147,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae,decision tree,0.060050376292404416,0.2397934367374277,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
147,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae,random forest,0.3332777832869525,1.9337686551886765e-11,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
148,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter,linear regression,0.4305957200694042,9.268874364390495e-05,
148,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter,ridge regression,0.5240023134759976,1.004491758424443e-06,
148,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter,ard regression,0.4542036910457963,3.336309068513069e-05,
148,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter,svr,0.4132997264663595,2.570759548726356e-17,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
148,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter,decision tree,0.05938379441033712,0.24506022955163265,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
148,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter,random forest,0.3142772548751709,2.844489935855762e-10,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
149,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,linear regression,0.20929621165578827,0.06772728456373846,
149,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,ridge regression,0.28710762921289235,0.011351238503463366,
149,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,ard regression,0.2026131762973868,0.07719102914170582,
149,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,svr,0.2516735060797219,5.64781335217844e-07,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
149,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,decision tree,-0.08434954851100307,0.09840774717537552,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
149,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,random forest,0.2390238150523148,2.098805505557059e-06,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
150,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,linear regression,0.17767027949678224,0.122134244487063,
150,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,ridge regression,0.2073715757926284,0.07035145397364377,
150,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,ard regression,0.3866659656133339,0.0005134591972634229,
150,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,svr,0.3211930121534376,1.0925467735018187e-10,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
150,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,decision tree,0.08274846132174632,0.1049867848027374,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
150,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,random forest,0.20002450860307106,7.749672289325099e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
151,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,linear regression,0.08741258741258741,0.4496821778342718,
151,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,ridge regression,0.17188075082811924,0.13498586757696007,
151,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,ard regression,0.2439139807560861,0.03253870800962045,
151,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,svr,0.3263298491712808,5.2823862913293854e-11,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
151,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,decision tree,0.000762604716205782,0.9881002067612336,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
151,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,random forest,0.329905771687492,3.159308172974065e-11,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
152,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;NA,linear regression,-0.16777195747391474,0.14471021298836473,
152,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;NA,ridge regression,0.16012934433987064,0.16418253264636593,
152,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;NA,ard regression,0.3166570271833429,0.00501924180938499,
152,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;NA,svr,0.2706620034933421,6.870649412796062e-08,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
152,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;NA,decision tree,0.026368046972891912,0.6060040095575632,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
152,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;NA,random forest,0.3746767148853501,2.8131206502375585e-14,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
153,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,linear regression,0.2388548218597638,0.03643451211095234,
153,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,ridge regression,0.2857668647142331,0.011757071943681896,
153,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,ard regression,0.37578211262421785,0.0007574878947243105,
153,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,svr,0.2607143253428901,2.1147090608073376e-07,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
153,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,decision tree,0.03921900550709028,0.4428880160581112,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
153,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,random forest,0.2923348068246088,5.0488720927219836e-09,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
154,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,linear regression,0.5099869208150136,2.162098174494438e-06,
154,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,ridge regression,0.5366212734633787,4.888301890948593e-07,
154,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,ard regression,0.535043903464956,5.357396054842451e-07,
154,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,svr,0.5143868307856968,2.1660106533011622e-27,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
154,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,decision tree,0.02836717430012348,0.578958976139325,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
154,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,random forest,0.3697999717936637,6.385584765576827e-14,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
155,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,linear regression,0.5430441816692266,3.3496897517008647e-07,
155,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,ridge regression,0.6152531678847468,2.619219550692784e-09,
155,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,ard regression,0.6400704558599295,3.6681513268496964e-10,
155,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,svr,0.5103678167293402,6.36012960109127e-27,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
155,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,decision tree,0.0020804621660440443,0.9675438922175764,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
155,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,random forest,0.4020541402141306,2.16924851430766e-16,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
156,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,linear regression,0.4517413851774302,3.724699232267699e-05,
156,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,ridge regression,0.4664283085335717,1.906827887369721e-05,
156,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,ard regression,0.4916662285083337,5.602158846713417e-06,
156,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,svr,0.4779881422013645,2.2630173970890412e-23,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
156,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,decision tree,0.090326537071024,0.07669519434824408,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
156,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,random forest,0.3501950569852691,1.5027908182390568e-12,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
157,k__Bacteria;p__Verrucomicrobia,linear regression,0.211513562189503,0.06480242590962977,
157,k__Bacteria;p__Verrucomicrobia,ridge regression,0.1705136968294863,0.13816476571656655,
157,k__Bacteria;p__Verrucomicrobia,ard regression,0.2958094537041905,0.009001532277080908,
157,k__Bacteria;p__Verrucomicrobia,svr,0.1955090182199108,0.00011291745859957256,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
157,k__Bacteria;p__Verrucomicrobia,decision tree,0.08350730162121492,0.10182652722480802,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
157,k__Bacteria;p__Verrucomicrobia,random forest,0.30438925198953765,1.0710989580840845e-09,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
158,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,linear regression,0.2798927335870557,0.01368728175074145,
158,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,ridge regression,0.2474630632525369,0.03001958850672992,
158,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,ard regression,0.3725747936274252,0.0008473031599788145,
158,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,svr,0.28018509813290304,2.242718250965724e-08,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
158,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,decision tree,0.058237388164003,0.2543062235019052,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
158,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,random forest,0.2230589765753536,9.948407802316696e-06,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
159,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales,linear regression,0.3931775612955642,0.0004042636882427433,
159,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales,ridge regression,0.4771281350228718,1.1479154580940885e-05,
159,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales,ard regression,0.4857773805142225,7.520907236245584e-06,
159,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales,svr,0.20875778288479105,3.653306907894676e-05,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
159,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales,decision tree,-0.02650803461681444,0.6040919676888097,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
159,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales,random forest,0.3048563844080778,1.0071787175948838e-09,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
160,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,linear regression,0.2422362290068581,0.03378996129621598,
160,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,ridge regression,0.2661548977338451,0.019300742663362798,
160,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,ard regression,0.4356958830643041,7.480074680440131e-05,
160,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,svr,0.22629118960256064,7.3251686064885834e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
160,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,decision tree,0.14576824434601773,0.004154269533464761,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
160,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,random forest,0.2515317230367787,5.733801915217763e-07,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
161,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,linear regression,0.333287326413203,0.0030571535279088373,
161,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,ridge regression,0.29883274620116723,0.008291232642966934,
161,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,ard regression,0.34129028865870964,0.0023847882978691986,
161,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,svr,0.17813952948907844,0.0004445538740826631,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
161,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,decision tree,-0.04104586462526678,0.4219182447309179,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
161,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,random forest,0.28515832533203134,1.2286526626007236e-08,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
