BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,PARAMS
159,k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae,random forest,0.1341463889078583,0.4423203349033373,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
160,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__,linear regression,0.8214285714285715,0.023448808345691505,
160,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__,ridge regression,0.8214285714285715,0.023448808345691505,
160,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__,ard regression,0.3214285714285715,0.4820720382996776,
160,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__,svr,-0.16840788797302006,0.33351328626454546,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
160,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__,decision tree,-0.05780428048036342,0.7415275994336796,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
160,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__,random forest,0.1074410310302366,0.5389987445686291,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
161,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__[Thermodesulfovibrionaceae],linear regression,0.25,0.5887244480896833,
161,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__[Thermodesulfovibrionaceae],ridge regression,0.25,0.5887244480896833,
161,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__[Thermodesulfovibrionaceae],ard regression,0.6428571428571429,0.11939237342741095,
161,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__[Thermodesulfovibrionaceae],svr,0.2715358245070114,0.11458937398989093,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
161,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__[Thermodesulfovibrionaceae],decision tree,0.12085291703341106,0.4892194618700867,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
161,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__[Thermodesulfovibrionaceae],random forest,-0.027203272495225552,0.8767263503222145,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
162,k__Bacteria; p__OD1; c__SM2F11; o__; f__,linear regression,0.3214285714285715,0.4820720382996776,
162,k__Bacteria; p__OD1; c__SM2F11; o__; f__,ridge regression,0.3214285714285715,0.4820720382996776,
162,k__Bacteria; p__OD1; c__SM2F11; o__; f__,ard regression,0.7857142857142859,0.03623846267982713,
162,k__Bacteria; p__OD1; c__SM2F11; o__; f__,svr,-0.05771824379957252,0.7418992155786969,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
162,k__Bacteria; p__OD1; c__SM2F11; o__; f__,decision tree,-0.0919879278661725,0.5991937519390232,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
162,k__Bacteria; p__OD1; c__SM2F11; o__; f__,random forest,0.09801591481527146,0.5753686955664483,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
163,k__Bacteria; p__OP11; c__; o__; f__,linear regression,-0.2142857142857144,0.6445115810207203,
163,k__Bacteria; p__OP11; c__; o__; f__,ridge regression,-0.2142857142857144,0.6445115810207203,
163,k__Bacteria; p__OP11; c__; o__; f__,ard regression,0.5,0.25316999510032273,
163,k__Bacteria; p__OP11; c__; o__; f__,svr,-0.2505957167519953,0.1465052318146224,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
163,k__Bacteria; p__OP11; c__; o__; f__,decision tree,-0.1607757811270947,0.356194614184445,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
163,k__Bacteria; p__OP11; c__; o__; f__,random forest,0.1095295832203356,0.5310909195722453,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
164,k__Bacteria; p__OP11; c__WCHB1-64; o__; f__,linear regression,-0.4642857142857144,0.2939341076002517,
164,k__Bacteria; p__OP11; c__WCHB1-64; o__; f__,ridge regression,-0.4642857142857144,0.2939341076002517,
164,k__Bacteria; p__OP11; c__WCHB1-64; o__; f__,ard regression,0.2142857142857144,0.6445115810207203,
164,k__Bacteria; p__OP11; c__WCHB1-64; o__; f__,svr,-0.2954132874210172,0.08490547565190003,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
164,k__Bacteria; p__OP11; c__WCHB1-64; o__; f__,decision tree,0.0018317721910427835,0.9916675760749434,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
164,k__Bacteria; p__OP11; c__WCHB1-64; o__; f__,random forest,0.030987119886942218,0.8597387392791194,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
165,k__Bacteria; p__OP8; c__OP8_1; o__; f__,linear regression,-0.3214285714285715,0.4820720382996776,
165,k__Bacteria; p__OP8; c__OP8_1; o__; f__,ridge regression,-0.3214285714285715,0.4820720382996776,
165,k__Bacteria; p__OP8; c__OP8_1; o__; f__,ard regression,0.5714285714285715,0.1802019889115274,
165,k__Bacteria; p__OP8; c__OP8_1; o__; f__,svr,0.087639408811938,0.6166407337442457,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
165,k__Bacteria; p__OP8; c__OP8_1; o__; f__,decision tree,0.1539380621113457,0.37728243168782905,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
165,k__Bacteria; p__OP8; c__OP8_1; o__; f__,random forest,-0.3783749238520685,0.025009071751906062,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
166,k__Bacteria; p__OP8; c__OP8_1; o__HMMVPog-54; f__,linear regression,0.03571428571428572,0.9394082054712856,
166,k__Bacteria; p__OP8; c__OP8_1; o__HMMVPog-54; f__,ridge regression,0.03571428571428572,0.9394082054712856,
166,k__Bacteria; p__OP8; c__OP8_1; o__HMMVPog-54; f__,ard regression,-0.2142857142857144,0.6445115810207203,
166,k__Bacteria; p__OP8; c__OP8_1; o__HMMVPog-54; f__,svr,0.01668186015298625,0.9242246802134004,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
166,k__Bacteria; p__OP8; c__OP8_1; o__HMMVPog-54; f__,decision tree,0.03183730746600705,0.8559300434572005,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
166,k__Bacteria; p__OP8; c__OP8_1; o__HMMVPog-54; f__,random forest,-0.1790125993559702,0.3035116109327224,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
167,k__Bacteria; p__Planctomycetes; c__Pla4; o__; f__,linear regression,0.5714285714285715,0.1802019889115274,
167,k__Bacteria; p__Planctomycetes; c__Pla4; o__; f__,ridge regression,0.3571428571428572,0.4316113520383278,
167,k__Bacteria; p__Planctomycetes; c__Pla4; o__; f__,ard regression,0.07142857142857144,0.8790481931481541,
167,k__Bacteria; p__Planctomycetes; c__Pla4; o__; f__,svr,-0.3562916290724913,0.03565905826148855,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
167,k__Bacteria; p__Planctomycetes; c__Pla4; o__; f__,decision tree,-0.2879287544676357,0.09348825095997347,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
167,k__Bacteria; p__Planctomycetes; c__Pla4; o__; f__,random forest,-0.23543450783239026,0.1733580367228429,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
168,k__Bacteria; p__Proteobacteria; c__; o__; f__,linear regression,0.5714285714285715,0.1802019889115274,
168,k__Bacteria; p__Proteobacteria; c__; o__; f__,ridge regression,0.5714285714285715,0.1802019889115274,
168,k__Bacteria; p__Proteobacteria; c__; o__; f__,ard regression,0.2142857142857144,0.6445115810207203,
168,k__Bacteria; p__Proteobacteria; c__; o__; f__,svr,-0.15196979138887395,0.3834859185233676,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
168,k__Bacteria; p__Proteobacteria; c__; o__; f__,decision tree,0.1607581611542729,0.356248026401914,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
168,k__Bacteria; p__Proteobacteria; c__; o__; f__,random forest,0.2840520322578761,0.09818702134535348,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
169,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__,linear regression,-0.5714285714285715,0.1802019889115274,
169,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__,ridge regression,-0.5714285714285715,0.1802019889115274,
169,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__,ard regression,-0.5,0.25316999510032273,
169,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__,svr,-0.18791208347125865,0.2796994954330312,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
169,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__,decision tree,-0.08644664285548694,0.6214631670035586,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
169,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__,random forest,-0.04583685389014593,0.7937350962022446,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
170,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__,linear regression,0.10714285714285716,0.8191508555699912,
170,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__,ridge regression,0.10714285714285716,0.8191508555699912,
170,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__,ard regression,-0.5,0.25316999510032273,
170,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__,svr,-0.18024989895990207,0.30012636188043457,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
170,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__,decision tree,-0.03319764308253016,0.8498426572320739,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
170,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__,random forest,-0.08975535628811113,0.6081246052935936,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
171,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae,linear regression,-0.14285714285714288,0.7599453002180929,
171,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae,ridge regression,-0.3214285714285715,0.4820720382996776,
171,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae,ard regression,0.2857142857142857,0.5345092286010406,
171,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae,svr,0.0611415435772155,0.7271581439278071,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
171,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae,decision tree,-0.001193988108125892,0.9945686945561588,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
171,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae,random forest,-0.2422374314652121,0.1609057024083925,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
172,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__,linear regression,0.07142857142857144,0.8790481931481541,
172,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__,ridge regression,0.07142857142857144,0.8790481931481541,
172,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__,ard regression,-0.07142857142857144,0.8790481931481541,
172,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__,svr,-0.31785065521630484,0.06278370663758051,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
172,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__,decision tree,-0.002667041014484425,0.987868314071034,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
172,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__,random forest,0.007853042294321256,0.964288590063891,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
173,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__,linear regression,-0.3214285714285715,0.4820720382996776,
173,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__,ridge regression,-0.3214285714285715,0.4820720382996776,
173,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__,ard regression,-0.14285714285714288,0.7599453002180929,
173,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__,svr,0.2553135117243052,0.1388044349491049,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
173,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__,decision tree,0.24143018654629456,0.16234863287259388,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
173,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__,random forest,0.1093663054833255,0.5317071045575896,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
174,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__,linear regression,-0.10714285714285716,0.8191508555699912,
174,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__,ridge regression,-0.10714285714285716,0.8191508555699912,
174,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__,ard regression,-0.07142857142857144,0.8790481931481541,
174,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__,svr,-0.18438037398791413,0.2889999502879,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
174,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__,decision tree,-0.17548785624034818,0.31328738270113177,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
174,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__,random forest,0.07881088873943831,0.6526962990067028,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
175,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae,linear regression,0.6071428571428572,0.1482311614811614,
175,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae,ridge regression,0.6071428571428572,0.1482311614811614,
175,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae,ard regression,0.6071428571428572,0.1482311614811614,
175,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae,svr,-0.05957807197495089,0.7338790256856896,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
175,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae,decision tree,-0.2374736865494484,0.16955554482209972,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
175,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae,random forest,-0.1132156486522476,0.5172728934127457,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
176,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae,linear regression,-0.14285714285714288,0.7599453002180929,
176,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae,ridge regression,-0.14285714285714288,0.7599453002180929,
176,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae,ard regression,-0.3571428571428572,0.4316113520383278,
176,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae,svr,-0.01429673141899146,0.9350340620955732,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
176,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae,decision tree,-0.2454897477165597,0.15518584101225436,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
176,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae,random forest,-0.23016548650648205,0.18346375516122929,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
177,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae,linear regression,0.5714285714285715,0.1802019889115274,
177,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae,ridge regression,0.4642857142857144,0.2939341076002517,
177,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae,ard regression,-0.03571428571428572,0.9394082054712856,
177,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae,svr,0.06595578263469835,0.7065905472298009,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
177,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae,decision tree,0.02513692789488842,0.8860266291956427,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
177,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae,random forest,-0.16792829039876095,0.33491180589957725,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
178,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae,linear regression,-0.5714285714285715,0.1802019889115274,
178,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae,ridge regression,-0.2857142857142857,0.5345092286010406,
178,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae,ard regression,0.2142857142857144,0.6445115810207203,
178,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae,svr,-0.014577059486030509,0.9337629882051978,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
178,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae,decision tree,-0.19911566535654124,0.2514928485701461,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
178,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae,random forest,-0.17697391741845406,0.3091420029612593,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
179,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae,linear regression,-0.3214285714285715,0.4820720382996776,
179,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae,ridge regression,-0.3214285714285715,0.4820720382996776,
179,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae,ard regression,-0.10714285714285716,0.8191508555699912,
179,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae,svr,0.3363714959673049,0.048185953770865146,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
